high,low,open,close,volume,hour
257.66,253.07,254.5,257.52,5080.899801739997,16
260.54,257.14,257.52,259.95,7230.4330804599995,17
263.61,256.92,260.0,262.2,9608.96374206001,18
264.96,260.05,262.28,261.28,12688.889841210032,19
261.18,246.02,261.18,250.53,27364.305132760015,20
251.35,246.54,250.3,250.67,5606.766957740006,21
250.47,247.22,250.47,248.35,2460.516001869999,22
255.5,249.1,249.1,255.19,3690.1380902600013,23
256.42,252.43,254.78,252.8,3843.8419060999995,0
253.0,249.67,252.78,252.87,5788.032358130001,1
252.93,248.5,252.54,249.31,5758.865588840004,2
252.31,248.3,249.31,249.57,3699.221283780001,3
249.85,245.43,249.32,249.12,6276.0118560100045,4
251.79,248.0,249.32,251.19,3164.0084960699996,5
253.12,249.99,251.16,250.61,4254.821751890001,6
251.58,247.75,250.65,247.84,1727.2375082600001,7
249.71,242.07,247.93,243.67,7627.371038170006,8
245.7,239.0,243.93,245.41,11479.599511080029,9
247.21,243.9,245.78,247.19,6125.329493930006,10
249.08,245.47,247.49,248.29,7078.530649430003,11
250.08,247.07,248.2,247.28,9563.910920579989,12
248.51,244.75,247.28,244.88,6116.390292340001,13
246.58,244.09,244.9,245.56,3532.1832321999987,14
248.48,245.51,245.51,247.97,5156.45173161,15
255.62,247.98,247.98,254.54,14313.151119430015,16
258.0,252.11,254.82,253.26,10169.519722720017,17
255.31,250.3,253.43,250.3,4516.760747720001,18
254.05,250.44,250.5,252.2,4935.911970400002,19
257.0,252.41,252.41,253.0,5556.053164820004,20
254.99,251.79,253.54,252.86,2466.2553028899997,21
252.9,249.34,252.9,251.87,5857.782655260003,22
253.36,250.8,251.93,251.49,4243.586249070002,23
251.62,248.73,251.35,249.7,2428.0780325599994,0
251.04,247.81,249.68,250.2,2577.4558558799995,1
252.49,250.29,250.69,252.03,1349.86781974,2
254.45,251.52,252.38,252.0,4557.969055250002,3
253.67,251.12,251.94,253.03,2437.080483,4
256.69,252.71,252.71,254.74,4715.412289830001,5
254.75,251.06,254.74,251.79,2539.04607991,6
253.19,248.12,251.73,250.46,5476.599368100005,7
252.53,248.29,250.61,251.36,6614.696430830002,8
257.57,250.38,251.41,252.15,9545.653262740034,9
252.75,249.93,252.02,252.74,4550.468638459994,10
253.0,251.3,252.53,251.74,2731.23354315,11
253.83,250.83,251.67,252.93,2031.581848459998,12
257.0,252.73,252.73,256.29,5974.4407390500055,13
258.64,254.83,256.48,257.76,8011.648229710002,14
257.64,255.35,257.52,257.21,2669.6437405199977,15
263.87,257.12,257.12,262.98,11661.252229440004,16
264.45,258.09,262.98,258.88,13375.779102410006,17
259.0,251.31,258.88,256.5,10999.001034720031,18
259.0,254.54,256.74,255.0,6950.579252630015,19
259.78,254.23,255.0,259.63,4196.287474990018,20
261.74,256.0,259.79,256.0,4766.177742620062,21
258.26,255.23,256.0,257.26,2944.920872910002,22
258.0,256.16,256.93,256.53,1760.5192785100003,23
258.83,253.8,256.1,257.7,3269.6800638900036,0
259.2,256.97,258.33,258.46,1608.327319149999,1
259.2,257.53,258.62,257.86,344.19360809000005,2
257.91,256.23,257.74,256.81,1735.796017599999,3
258.25,256.5,256.77,256.97,1543.1747791500004,4
257.69,254.26,256.77,254.53,896.9384256500003,5
255.66,253.4,254.46,253.99,4162.164794160002,6
254.3,250.01,253.96,252.0,4953.88518333,7
253.98,250.5,252.0,250.5,2774.1081272099973,8
253.28,250.1,250.55,253.06,3410.9828629500007,9
254.6,252.24,253.14,253.41,4073.775862919999,10
257.5,252.61,253.34,256.72,8523.500631850027,11
257.14,253.0,256.53,253.33,3336.473754300001,12
254.37,248.47,253.33,251.83,11703.350972070015,13
253.91,251.4,252.0,253.68,2090.3042425100007,14
253.87,252.56,253.52,253.8,1713.7553619500009,15
254.43,241.26,253.98,247.86,27506.19740870997,16
248.7,241.8,247.8,243.32,10174.824459940008,17
246.5,240.0,243.09,246.24,7455.650236270002,18
246.59,243.2,246.24,243.2,5142.2792079300025,19
244.53,240.0,243.3,243.16,5726.010580060004,20
244.5,242.32,243.14,243.46,2439.8295340699997,21
245.2,242.64,243.41,244.82,813.3448898599997,22
244.32,241.82,244.27,243.71,1779.5621346099988,23
243.93,241.67,243.66,242.73,956.5769926600001,0
242.91,236.42,242.9,238.93,7990.297862669996,1
238.95,233.4,238.84,238.87,6486.4899341600085,2
238.9,234.5,238.9,235.01,3811.044705060002,3
235.12,232.3,235.1,234.0,4563.2038168,4
235.44,231.23,234.0,235.3,5274.609417520002,5
239.32,235.25,235.63,238.64,2683.186445289999,6
239.02,236.15,238.76,236.15,1354.7979581099994,7
238.27,235.2,236.15,238.22,1469.0077773900005,8
241.6,237.73,238.11,240.84,5295.041522229998,9
243.71,240.64,240.65,242.67,6181.762766740001,10
245.3,242.28,242.78,242.95,5748.004168220001,11
244.83,242.68,242.75,243.95,3006.297360589999,12
244.91,239.55,244.02,240.99,13095.641115059985,13
241.61,239.06,241.11,240.49,2092.44794816,14
242.14,239.11,240.43,241.73,3327.783700610001,15
245.0,241.85,242.0,244.7,2716.1870691599993,16
247.4,243.0,244.75,246.0,5283.036667240001,17
248.69,244.81,245.95,246.0,7232.625743600008,18
247.61,244.13,246.0,245.67,2136.2452311699994,19
246.18,243.92,245.6,245.92,1635.9683207799997,20
247.01,244.67,245.78,244.89,805.6290029700001,21
245.34,243.12,244.75,244.0,1794.3224875899996,22
245.75,243.55,244.25,245.29,652.0171310299997,23
245.8,243.93,245.37,243.93,781.6886468499999,0
244.31,242.42,243.88,243.23,1253.4007642300003,1
246.79,243.2,243.55,246.43,1273.4698883600001,2
249.96,246.67,247.0,247.89,3106.5502583999987,3
252.5,247.72,247.72,250.54,8956.114845310003,4
251.53,248.35,250.61,250.87,4249.310892359999,5
253.28,250.51,251.06,251.35,4163.218550590001,6
254.38,251.21,251.32,253.04,4472.678210590003,7
253.26,250.93,252.83,253.0,4242.245437030002,8
253.34,250.56,252.94,251.24,2085.8782386400007,9
254.1,250.9,251.02,254.1,4090.8310284000004,10
255.48,252.91,254.1,253.6,4860.582492969998,11
256.29,253.61,253.83,254.04,3196.740910329999,12
254.36,251.6,254.0,252.63,3516.5479121700005,13
253.0,251.51,252.63,252.02,1513.9179737599993,14
252.64,249.51,252.25,252.47,3063.660731750002,15
254.0,252.0,252.64,254.0,1633.1659777300008,16
254.56,250.6,254.08,251.17,1637.5749888999994,17
252.14,250.12,251.15,250.21,842.1998399599998,18
250.22,245.08,250.18,249.6,8709.507413990012,19
250.21,248.34,249.5,248.92,2547.6401690300027,20
251.92,248.38,248.86,251.92,3001.030315939999,21
252.43,250.52,251.74,252.43,3481.4539917499997,22
253.94,251.57,251.82,251.67,2135.3394832700005,23
253.64,251.41,251.69,251.62,807.3678431400006,0
251.67,250.4,251.67,250.73,752.6637219300003,1
251.76,250.0,250.53,250.34,1031.1362414900002,2
251.26,249.69,250.0,250.78,1066.94200408,3
252.51,250.5,251.08,252.51,906.1991891400011,4
257.99,252.64,252.7,257.96,4073.6905569499995,5
258.81,255.24,257.94,256.94,7021.059481260004,6
258.92,256.2,256.97,256.43,2210.7710880999966,7
257.47,254.94,256.44,256.99,1428.941658179998,8
257.28,250.4,256.95,251.3,4298.33497873,9
252.92,250.58,251.23,252.91,2676.5836486999992,10
253.79,252.29,253.1,252.65,1463.5106652700001,11
253.42,250.92,252.7,251.5,1972.9759294699998,12
252.19,250.71,251.6,251.99,2320.9516800499996,13
253.86,250.84,252.0,250.84,1227.9659622499998,14
251.33,249.72,250.84,250.41,3562.5243296199947,15
251.45,249.51,250.57,250.34,1691.5780960200009,16
252.61,250.32,250.32,251.83,1893.81283605,17
253.35,251.67,251.67,252.72,1293.9720491,18
253.1,251.27,252.9,252.05,832.90614998,19
252.58,251.54,251.99,252.16,357.40477492999986,20
252.16,250.32,252.11,251.5,2010.1530484400007,21
252.03,250.0,251.5,250.73,1325.34036247,22
251.04,247.35,250.5,248.5,2769.5487895399933,23
249.85,247.45,248.5,249.06,845.2436495099994,0
249.15,246.68,249.05,247.6,1841.3311918099998,1
248.13,245.85,247.51,247.92,1988.9829202299966,2
250.82,247.26,247.93,249.81,1800.21386254,3
250.0,248.68,249.84,249.72,1833.9714230400002,4
250.73,249.73,249.94,249.8,213.29026115999994,5
249.81,247.19,249.81,248.44,1057.0474496399997,6
248.67,246.25,248.67,246.94,1033.4477747900003,7
248.45,246.26,247.3,248.45,556.2351542400002,8
249.93,247.81,248.44,249.35,668.69726956,9
251.21,249.17,249.61,250.63,2087.178997130001,10
251.39,249.09,250.44,250.01,2180.578940769999,11
250.01,248.99,249.89,249.43,679.6847823999998,12
250.16,248.91,249.68,249.62,440.10778469,13
251.64,249.8,249.8,251.64,2936.9981620200015,14
264.35,251.52,251.52,262.09,27050.600315350013,15
270.03,262.33,262.39,264.87,27195.513651440142,16
271.0,263.56,264.97,268.98,13879.833484289993,17
271.0,265.68,268.73,266.06,10714.985966220009,18
270.0,265.91,266.31,268.35,4861.939337079997,19
272.0,268.64,268.72,271.0,6856.66710444,20
272.77,269.2,271.0,269.59,5670.01424016,21
269.73,265.51,269.58,267.78,5233.873403439998,22
269.82,267.63,267.78,269.18,2678.0361234899988,23
269.5,267.34,269.45,267.58,1846.8940320499987,0
268.75,267.5,267.7,268.32,546.0552400000003,1
269.33,267.92,268.37,269.1,661.6428817899998,2
270.52,268.73,269.07,268.73,2957.5091570899986,3
268.8,266.88,268.75,267.86,1349.888626479999,4
268.74,267.77,267.89,268.29,1419.26416125,5
268.19,267.18,268.19,267.61,879.7040064899998,6
267.78,264.09,267.59,266.25,4289.32498462,7
271.0,266.25,266.25,271.0,2394.170247560001,8
273.99,269.72,271.45,270.14,6823.314815839987,9
271.0,268.71,270.03,269.46,1493.6084399199997,10
274.0,269.64,269.82,270.46,3419.982249059997,11
279.5,266.76,270.48,267.68,27110.729731649946,12
269.6,265.0,267.54,265.98,7284.70295734,13
270.46,265.0,266.29,269.0,2086.378875300001,14
270.01,267.98,269.0,269.18,1447.5627643299997,15
269.99,266.55,269.18,267.4,3397.421919530002,16
269.49,266.7,267.49,269.4,703.58431679,17
269.48,266.77,269.26,268.71,2066.901660550001,18
274.64,268.93,268.94,271.37,7035.539236889999,19
273.48,270.0,271.37,270.26,2070.4282087199995,20
272.83,269.22,270.07,271.57,1933.5905793,21
274.72,271.75,271.96,273.27,1639.3041210500003,22
273.13,270.0,273.13,271.24,3764.50172514,23
272.38,269.99,271.38,270.57,2644.479161309999,0
271.1,268.0,270.98,269.4,1205.709091340001,1
269.31,266.81,269.0,268.15,2539.576164099997,2
270.83,266.5,268.3,270.0,3917.305878199998,3
270.78,268.36,269.98,270.63,459.4619554600001,4
270.94,268.99,270.51,270.1,519.1727907600002,5
270.19,268.23,270.19,268.76,1019.83826405,6
270.91,267.79,268.57,270.63,1991.809377239999,7
271.42,268.91,270.26,269.18,1173.64383987,8
269.86,264.29,269.48,267.22,7307.56004929,9
270.04,267.23,267.23,269.5,2187.9861257099988,10
272.27,268.07,269.32,271.33,4315.736091759997,11
271.38,268.07,271.33,269.49,3696.135246619994,12
276.7,269.49,269.49,272.76,11056.747042719999,13
274.01,271.6,272.7,272.48,1367.2043075200013,14
273.85,269.74,272.49,270.5,2118.0634712899973,15
272.34,270.5,270.5,272.2,1193.0133946500005,16
273.75,271.63,272.2,273.58,2082.6234536899997,17
273.66,271.73,273.41,272.28,1038.3595033699996,18
271.94,270.46,271.94,271.27,1448.9476517100002,19
271.19,268.17,271.18,269.56,4783.030295729999,20
270.86,268.64,269.64,268.74,1259.6733767499998,21
269.0,267.0,268.77,268.11,2478.1778086400004,22
269.05,267.29,267.82,268.25,592.7825668999999,23
268.83,265.81,268.71,267.5,3416.4061162299995,0
267.75,257.39,267.56,261.99,17990.715017320013,1
265.02,261.22,261.99,263.2,3920.8202260799985,2
265.33,263.15,263.15,265.08,1374.25568327,3
267.83,263.93,265.08,267.03,2319.3451742500015,4
267.65,265.6,267.27,267.52,423.91148656,5
270.53,267.37,267.5,269.19,2226.0731121799986,6
270.71,267.47,268.91,267.62,2100.01944106,7
270.22,267.62,267.62,270.1,2563.65124364,8
274.28,268.97,270.2,273.18,5119.345722679997,9
273.99,271.29,272.89,272.03,2196.614528800001,10
273.55,271.08,272.04,272.13,1387.746804219999,11
274.0,270.31,272.2,273.55,2727.655236319996,12
274.27,271.88,273.5,272.56,1989.44000922,13
272.61,270.18,272.61,271.03,3953.0776207399967,14
272.27,270.67,271.03,271.9,783.5605199500001,15
272.73,269.12,272.12,269.81,2089.162007639999,16
270.57,268.51,269.81,270.18,1553.5150060999983,17
271.61,270.13,270.13,270.73,548.9185808499999,18
271.69,268.51,270.78,269.5,1959.907397939999,19
272.4,267.37,269.5,272.37,4192.681999889997,20
273.73,268.33,272.43,270.68,5082.6515695599965,21
271.74,269.09,269.78,271.67,1238.2409599299997,22
286.0,271.3,271.64,282.77,16105.322107970005,23
288.0,281.51,282.49,284.42,16239.16875213001,0
286.95,281.16,284.42,282.97,3776.243048669998,1
284.07,282.38,282.97,283.28,1663.7938815100001,2
284.93,282.65,283.16,282.83,2272.7673540200008,3
284.41,280.67,282.97,282.63,2430.1863902100004,4
283.71,282.06,282.61,283.54,1474.1229225599996,5
285.97,283.19,283.59,283.94,1800.711464689999,6
284.78,283.0,283.71,283.29,543.3600321799997,7
284.11,282.15,283.22,283.56,706.2369012199996,8
286.0,283.5,283.53,283.5,2203.352694410001,9
285.0,282.72,283.1,284.11,920.8896430899997,10
288.1,284.01,284.31,286.94,5574.0090494,11
288.9,267.0,287.07,273.26,32162.592108639892,12
273.42,264.67,273.23,269.62,19289.16959924998,13
271.43,268.2,269.5,271.36,3426.85613921,14
271.77,268.0,271.44,268.8,6006.693750640003,15
268.88,259.89,268.72,263.24,17262.37972255002,16
264.99,239.15,263.29,249.0,41658.95639622989,17
255.58,247.36,248.82,252.46,13789.738707570006,18
255.5,251.37,252.26,254.49,6744.963575580002,19
257.5,253.87,254.5,255.47,6869.784790639999,20
258.16,254.91,255.48,256.24,4440.904636039999,21
256.25,253.25,256.24,253.8,3918.2670674699993,22
254.14,250.07,253.95,253.16,4774.651646960001,23
253.23,245.05,253.16,247.03,11438.981829260003,0
252.85,243.13,246.92,252.8,6664.701323710006,1
255.88,252.81,252.81,254.31,2090.6543622100003,2
255.18,251.87,254.8,254.89,2701.165364279997,3
256.26,253.37,255.13,253.58,3136.0041955599986,4
254.89,252.61,253.56,254.27,1983.3972613099993,5
256.5,254.16,254.25,255.13,3084.7407874499972,6
255.26,253.21,255.14,254.5,2270.3398561100016,7
258.0,254.0,254.49,258.0,3114.6549806499966,8
261.91,258.0,258.0,260.79,5820.221599990005,9
262.5,258.35,260.79,260.46,2744.0639036099988,10
261.06,256.0,260.46,257.4,5552.83873612,11
262.43,254.54,257.47,259.31,6137.404367939997,12
261.19,259.0,259.45,259.36,1770.1333377499993,13
263.89,259.43,259.55,261.1,4417.505565909994,14
262.83,260.71,261.17,261.0,3971.1006155799987,15
262.34,259.51,260.94,261.56,16465.313105529993,16
263.77,261.73,261.79,262.5,3906.611446119999,17
262.57,260.3,262.5,262.5,2040.1389129800007,18
268.69,262.5,262.5,267.56,8666.704207280005,19
275.0,265.4,267.48,274.54,7979.992612830003,20
274.29,269.04,274.19,271.86,7434.712064659998,21
271.83,268.82,271.71,270.53,2900.5568599900016,22
271.94,269.48,270.58,269.49,1134.8513331600009,23
270.72,267.64,269.48,270.34,1661.4197923999986,0
270.09,265.55,269.91,266.5,2945.74880947,1
269.11,265.13,266.5,268.65,2066.70141855,2
270.0,267.44,268.82,269.78,1488.1304937399996,3
271.0,268.17,269.64,270.64,684.4647996399999,4
271.99,269.95,270.46,270.17,1208.9795626399996,5
270.41,268.8,269.89,268.88,1552.64222511,6
270.33,267.57,268.82,269.04,919.7240160800001,7
269.99,268.23,269.35,268.51,1934.0563646299995,8
268.55,265.8,268.51,265.8,1720.3397851500008,9
267.02,260.01,265.8,263.58,6273.367757779999,10
266.0,262.74,263.33,265.66,3978.4483902000006,11
267.6,265.72,265.72,266.78,684.32106521,12
266.78,263.49,266.78,264.45,1508.9571561199998,13
264.95,262.54,264.71,262.76,1359.1877324999996,14
265.72,261.38,262.77,263.69,3835.1604766400014,15
266.53,263.69,263.69,265.12,1938.9472807900004,16
269.42,265.0,265.52,268.0,3104.3761198500006,17
268.3,263.4,267.95,267.75,5818.271023690001,18
267.99,262.9,267.75,264.86,4126.937831579999,19
268.5,263.72,264.52,266.64,6527.999520029999,20
268.98,266.47,267.18,267.08,1307.4057913399993,21
268.5,265.22,267.64,265.59,710.6966004400001,22
266.26,264.22,265.81,265.39,2329.9146356899996,23
267.48,265.11,265.74,267.16,689.3249069599999,0
268.43,265.85,266.87,268.21,642.91618718,1
268.71,266.88,268.48,267.51,1108.2699811099988,2
272.8,267.59,267.59,271.9,4418.5094375300005,3
273.36,270.93,271.81,272.3,2535.1730931599996,4
272.79,270.86,272.5,271.95,347.55522034999996,5
271.75,269.82,271.75,270.9,5172.264741760001,6
271.75,270.03,270.9,271.0,626.9752154699997,7
273.84,270.97,270.97,272.5,2180.531594590001,8
272.5,265.89,272.5,268.28,3833.0966413400006,9
269.74,268.27,268.46,268.7,838.3632670599999,10
270.19,268.53,268.71,268.64,1050.6980325700001,11
269.12,267.3,268.44,267.91,1281.5467043500005,12
269.05,267.07,268.07,267.32,3467.626644650001,13
267.51,266.16,267.18,267.34,765.49017845,14
267.64,266.01,267.33,267.5,538.0380365800002,15
268.88,267.32,267.32,267.4,1274.1651262399992,16
268.88,266.81,267.71,267.81,433.50609513,17
269.42,266.98,267.73,269.25,1772.4684874099996,18
270.68,269.0,269.08,269.27,1284.2984364399997,19
269.59,265.68,269.27,266.12,5541.722324919997,20
267.86,264.51,266.24,267.29,4092.8951020999984,21
269.61,266.27,267.09,268.8,2623.47794216,22
270.1,267.99,268.5,269.37,1440.0720999799992,23
269.79,267.77,269.78,268.39,710.5511977500001,0
268.8,265.4,268.77,266.62,1916.0652774699995,1
266.91,262.31,266.4,263.26,4616.167411459998,2
263.54,255.8,263.54,261.22,10688.359585040014,3
262.63,260.61,261.47,260.63,1481.2553654399999,4
262.13,259.36,260.37,261.32,1784.2997849399999,5
263.99,261.18,261.37,263.4,1653.0104388799991,6
263.4,261.54,263.39,262.07,842.7498188899996,7
264.11,261.06,262.19,263.05,1854.82030534,8
263.1,260.29,262.85,260.29,1886.188539410001,9
261.38,255.0,260.2,257.67,7347.884305839997,10
259.8,255.8,257.48,259.41,2728.5856127999973,11
261.57,258.0,259.54,261.57,5732.1327721100015,12
261.77,258.79,261.54,259.24,696.1893039699999,13
261.99,259.06,259.07,261.31,962.7451761799997,14
262.0,260.0,261.29,261.12,2054.94770819,15
261.84,260.38,261.22,261.25,638.8418479400001,16
261.25,257.44,261.25,258.64,4319.1890070599975,17
259.14,256.09,258.63,257.81,849.0563378500002,18
257.83,246.1,257.81,249.83,18266.577121520007,19
249.6,237.0,249.6,246.35,30311.880285449995,20
249.7,246.22,246.39,247.62,5798.4950923199995,21
248.98,246.0,247.69,248.83,3933.6625587000053,22
248.96,243.26,248.96,243.53,3845.03315418,23
248.78,242.65,243.6,247.74,7234.930451470009,0
248.2,244.4,247.69,245.57,3068.1604309399963,1
245.63,242.2,245.53,244.11,5117.446646329999,2
244.74,241.64,244.21,244.73,9733.06376295,3
246.51,244.49,244.73,245.73,3134.369790929995,4
247.41,244.1,245.72,246.99,2827.742330090003,5
247.79,245.65,246.95,246.73,1095.2904067899988,6
247.18,244.61,246.75,245.01,1122.76659081,7
246.99,244.1,245.01,246.99,2225.165426210001,8
251.49,246.57,246.89,250.0,10453.204794730003,9
250.48,248.45,250.0,248.86,2075.4742415200035,10
250.13,247.72,248.86,248.23,1446.1568003100008,11
249.48,246.83,248.48,247.5,3996.884344609998,12
248.38,236.52,247.45,239.06,22531.817503209902,13
243.38,238.95,239.17,239.68,8712.56116795,14
241.44,233.44,239.73,236.2,17786.98831275002,15
239.8,235.61,236.13,239.68,7136.757940580008,16
240.0,233.78,239.47,233.85,5568.69382576012,17
239.95,233.52,234.51,239.27,8211.037468110006,18
241.2,237.81,239.11,241.13,3227.9030530699993,19
243.15,240.4,241.13,240.4,7763.202061379996,20
242.26,238.72,240.44,240.66,5293.530019400002,21
243.61,240.38,240.38,242.41,3007.082245499999,22
243.07,241.64,242.43,241.89,2470.2096572299984,23
242.39,241.13,241.89,242.28,1314.8539594400015,0
243.2,241.68,242.37,241.98,1040.00840795,1
242.78,240.89,241.99,242.35,1278.3006588199999,2
247.3,241.67,242.25,245.73,4774.223653750007,3
246.38,244.28,245.73,245.48,744.17347922,4
246.73,244.6,245.59,245.92,930.2751361799999,5
247.86,245.85,246.03,246.33,2530.9777919699995,6
247.64,243.9,246.88,245.43,4105.795338869998,7
245.74,243.22,244.79,243.75,1392.6584238399996,8
243.96,242.52,243.44,243.14,1611.3847097500002,9
243.94,238.24,243.24,240.86,6179.843694829998,10
241.8,237.35,240.9,239.42,5355.041262989997,11
245.48,238.89,239.27,245.04,6201.193362979995,12
248.42,243.82,245.05,246.01,5066.328100149999,13
246.28,243.72,246.0,245.3,5542.82237911,14
248.19,245.0,245.3,245.01,2368.15082177,15
249.33,242.43,245.01,243.86,8327.181074480013,16
245.26,241.0,243.78,245.06,2827.314236739999,17
247.89,243.91,244.79,246.48,1288.1855703799997,18
247.01,245.71,246.4,245.88,779.5340734499997,19
246.9,244.86,245.94,245.38,1014.3870020699999,20
247.51,245.06,245.39,246.99,1183.7826704399995,21
247.29,245.87,246.94,246.98,985.18735305,22
247.55,246.8,247.09,247.3,881.21111933,23
247.33,244.68,247.32,246.08,1220.63072935,0
246.33,243.82,246.04,245.25,2246.172285570001,1
245.96,244.8,245.36,245.81,978.2878663899999,2
246.58,243.53,245.97,243.63,1898.53483455,3
245.45,241.66,243.55,245.45,1409.5203435799992,4
246.39,243.3,245.2,244.41,1959.3548704899997,5
245.43,243.82,243.95,244.98,630.0033258200001,6
247.0,245.0,245.01,246.5,1772.5369203399996,7
246.72,242.56,246.54,244.28,2676.0975553999974,8
244.28,241.51,244.28,244.01,2924.441282579999,9
244.04,241.4,244.0,243.33,2782.4347135100015,10
243.61,242.07,243.15,243.09,1730.2154424699993,11
243.87,242.23,243.36,243.07,1849.7861716399996,12
243.22,241.3,243.06,241.54,2073.6393257199984,13
241.65,235.22,241.52,238.76,15415.932771789996,14
239.01,237.0,238.94,238.65,6178.495135080001,15
242.21,238.3,238.63,241.2,7542.870060889999,16
243.74,241.17,241.24,243.14,3148.0577578799994,17
243.53,242.4,243.03,243.19,1249.8106025800005,18
251.62,243.4,243.45,249.29,8048.329304340003,19
251.47,246.79,249.59,247.49,5358.67696624,20
247.91,247.16,247.49,247.26,1082.37712174,21
248.33,246.3,247.17,246.94,2465.089087920001,22
248.46,244.51,246.89,246.61,4745.550683909994,23
247.5,245.11,246.67,246.37,1449.9846109799998,0
247.46,246.03,246.35,246.84,1176.3679513699997,1
250.0,246.85,246.85,249.24,5600.083801840003,2
250.17,247.9,249.21,248.19,794.4234473000001,3
250.47,248.39,248.39,249.34,1440.36070435,4
249.3,248.15,249.28,248.61,1322.2687576200003,5
249.48,248.28,248.54,248.78,1255.15497168,6
249.0,247.49,248.66,247.55,1197.1548696599996,7
248.6,247.03,247.65,247.09,1625.3622968199986,8
249.37,246.38,247.14,249.3,1887.3082087099997,9
249.51,248.44,249.31,248.52,3266.5120197900083,10
249.52,248.09,248.58,249.23,2064.6271083199995,11
255.0,249.01,249.24,252.51,7619.525458390001,12
253.65,252.1,252.59,253.33,4301.30984732,13
254.01,252.61,253.43,253.23,1072.4885949899997,14
253.44,248.32,253.07,248.88,6722.875568340003,15
250.11,247.21,248.88,247.74,3571.3383294100017,16
249.1,247.08,247.86,248.65,3397.16000672,17
251.24,247.91,248.66,250.74,3896.343184209999,18
252.06,249.37,250.75,249.5,3957.0416557,19
250.76,248.82,249.5,250.55,781.76517446,20
250.56,249.11,250.55,249.12,861.6897647900001,21
249.12,247.98,249.12,248.79,975.1617767400005,22
249.01,247.16,248.71,247.62,1455.7968225199998,23
248.97,247.97,248.0,248.83,655.98551349,0
249.59,247.89,248.82,248.06,2957.915542860001,1
248.47,247.1,248.06,247.26,5960.67754028,2
248.44,246.0,247.21,248.01,2047.713022609999,3
248.88,247.64,248.01,248.88,609.3068776100001,4
250.41,248.4,248.89,249.88,3971.698493099999,5
250.2,248.65,250.08,248.68,466.39006838000006,6
249.37,248.81,248.84,249.37,607.50048865,7
249.43,247.59,249.36,247.97,2487.443723779999,8
248.24,247.29,247.93,247.99,2021.4552669899992,9
248.0,246.61,247.92,246.81,728.6217998999998,10
247.44,245.24,246.83,246.68,3572.498418299998,11
246.87,242.09,246.86,243.24,4532.16647076,12
243.71,241.7,243.36,243.25,3883.1434768000013,13
243.55,242.5,243.15,242.5,1489.8817618599996,14
242.99,242.13,242.51,242.46,920.27345494,15
244.09,242.32,242.56,243.65,893.57706994,16
245.1,243.31,243.64,243.44,3671.3407898799956,17
245.17,243.44,243.44,244.91,1265.8145531000005,18
245.41,243.98,244.91,244.48,828.9931596000004,19
244.52,241.0,244.04,241.62,4264.994888290001,20
242.64,241.03,241.62,241.8,2464.4590193599984,21
242.22,239.5,241.74,240.03,2537.9284196399994,22
241.98,240.02,240.02,241.98,470.15934884000006,23
242.16,241.28,241.72,242.04,161.72670588,0
242.91,242.05,242.05,242.12,469.93050245000006,1
242.21,241.01,242.13,241.93,201.14742715999998,2
244.99,241.47,241.86,244.57,891.1789412700002,3
245.0,243.65,244.58,243.65,257.12171147,4
244.0,243.3,243.92,243.82,54.595951270000015,5
243.96,243.3,243.96,243.49,203.46609542000004,6
243.71,243.02,243.49,243.48,257.00204955000004,7
243.4,238.4,243.4,239.7,4095.227119739999,8
240.39,235.15,239.5,237.75,5346.747052929997,9
239.05,236.0,238.06,238.52,4690.796776509996,10
238.39,236.3,238.34,236.4,2012.56765718,11
236.52,228.01,236.52,231.77,18438.035357139994,12
232.4,229.7,231.57,231.03,3868.052480540001,13
233.27,230.8,231.01,232.42,1845.054444959999,14
234.27,232.3,232.38,233.96,1766.8236873900003,15
233.96,230.2,233.95,231.75,5506.822486989999,16
233.09,230.2,231.29,230.71,2743.002951399999,17
230.5,226.56,230.5,229.14,6938.0437796,18
232.42,228.3,229.17,231.25,3350.349396009998,19
234.37,227.39,231.21,233.19,4552.635473759997,20
235.24,232.69,233.72,233.0,2333.915028500002,21
234.55,232.7,233.51,233.93,2821.732096310001,22
235.28,233.75,233.85,234.61,776.33585736,23
234.74,232.95,234.73,234.66,1252.7768283500002,0
234.51,232.98,234.24,233.13,1643.6276270099995,1
236.7,233.38,233.38,235.72,1986.0553031199993,2
238.0,235.7,235.7,236.91,1808.4062378299993,3
237.99,236.76,236.91,236.95,810.4844094700004,4
237.25,235.6,236.81,235.84,630.6705461900001,5
236.22,233.54,235.66,234.0,1351.7782496299994,6
244.31,233.35,233.94,243.07,11516.580507589992,7
246.92,242.72,242.88,244.01,6226.595326209995,8
244.17,241.48,244.01,242.83,7250.990233260001,9
244.41,242.78,243.23,243.56,1385.5770366399984,10
243.5,241.65,243.5,243.22,2135.250121629999,11
246.5,243.07,243.23,244.03,3573.7756547799995,12
245.52,242.64,244.22,243.22,1762.5248271400003,13
245.43,242.7,243.28,244.7,2496.7951153200006,14
246.0,243.7,244.54,245.1,1644.3249878199995,15
246.53,243.08,245.12,244.19,3437.897947430001,16
245.31,242.65,243.94,244.56,938.1272623399999,17
245.36,243.54,244.56,243.7,1316.0457328299997,18
248.24,243.42,243.66,247.82,4812.747643509999,19
249.0,246.0,247.74,247.26,5000.2929711499955,20
247.46,245.22,247.26,246.02,1613.67172628,21
